,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1
6218,1,1,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6219,1,0,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6220,1,1,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6221,1,0,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6222,1,1,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6224,1,0,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6225,1,1,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6226,1,0,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6227,1,1,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6228,1,0,6.0,9.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
6231,1,0,8.0,8.0,9.0,10.0,10.0,8.0,8.0,9.0,10.0,9.0
6259,1,0,6.0,7.0,8.0,8.0,9.0,6.0,8.0,7.0,7.0,8.0
6265,1,0,6.0,7.0,8.0,8.0,9.0,6.0,8.0,7.0,7.0,8.0
6266,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6268,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6269,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6270,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6271,1,1,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6272,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6273,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6274,1,1,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6275,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6276,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6278,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6279,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6280,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6281,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6282,1,0,7.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0
6302,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6304,1,1,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6305,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6306,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6307,1,1,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6308,1,1,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6309,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6310,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6311,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6312,1,1,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6314,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6315,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6316,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6317,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6318,1,0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0
6320,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6322,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6323,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6324,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6325,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6326,1,1,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6327,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6328,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6329,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6330,1,1,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6332,1,1,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6333,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6334,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6335,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6336,1,0,7.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0,5.0,10.0
6338,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6340,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6341,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6342,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6343,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6344,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6345,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6346,1,1,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6347,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6348,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6350,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6351,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6352,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6353,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6354,1,0,8.0,6.0,7.0,9.0,5.0,7.0,7.0,7.0,8.0,6.0
6356,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6358,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6359,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6360,1,1,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6361,1,1,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6362,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6363,1,1,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6364,1,1,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6365,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6366,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6368,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6369,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6370,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6371,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6372,1,0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,10.0
6374,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6376,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6377,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6378,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6379,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6380,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6381,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6382,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6383,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6384,1,1,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6386,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6387,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6388,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6389,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6390,1,0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0
6410,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6412,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6413,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6414,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6415,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6416,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6417,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6418,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6419,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6420,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6422,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6423,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6424,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6425,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6426,1,0,7.0,8.0,10.0,4.0,8.0,7.0,4.0,10.0,3.0,10.0
6436,0,1,7.0,8.0,8.0,4.0,8.0,7.0,8.0,8.0,4.0,8.0
6437,0,0,7.0,8.0,8.0,4.0,8.0,7.0,8.0,8.0,4.0,8.0
6439,0,0,7.0,8.0,8.0,4.0,8.0,7.0,8.0,8.0,4.0,8.0
6440,0,0,7.0,8.0,8.0,4.0,8.0,7.0,8.0,8.0,4.0,8.0
6441,0,0,7.0,8.0,8.0,4.0,8.0,7.0,8.0,8.0,4.0,8.0
6443,0,0,7.0,8.0,8.0,4.0,8.0,7.0,8.0,8.0,4.0,8.0
6446,0,0,7.0,9.0,8.0,7.0,5.0,7.0,9.0,8.0,7.0,5.0
6450,0,0,7.0,9.0,8.0,7.0,5.0,7.0,9.0,8.0,7.0,5.0
6452,0,1,9.0,8.0,9.0,5.0,3.0,8.0,8.0,9.0,3.0,8.0
6453,0,0,9.0,8.0,9.0,5.0,3.0,8.0,8.0,9.0,3.0,8.0
6455,0,0,9.0,8.0,9.0,5.0,3.0,8.0,8.0,9.0,3.0,8.0
6456,0,0,9.0,8.0,9.0,5.0,3.0,8.0,8.0,9.0,3.0,8.0
6457,0,0,9.0,8.0,9.0,5.0,3.0,8.0,8.0,9.0,3.0,8.0
6459,0,0,9.0,8.0,9.0,5.0,3.0,8.0,8.0,9.0,3.0,8.0
6460,0,1,8.0,9.0,10.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0
6461,0,0,8.0,9.0,10.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0
6463,0,0,8.0,9.0,10.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0
6464,0,0,8.0,9.0,10.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0
6465,0,0,8.0,9.0,10.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0
6467,0,0,8.0,9.0,10.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0
6470,0,0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
6474,0,1,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
6477,1,1,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
6479,1,1,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
6480,1,1,8.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0
6483,1,0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,9.0,8.0
6485,1,0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,9.0,8.0
6486,1,0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,9.0,8.0
6490,1,0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0
6493,1,0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0
6495,1,0,6.0,9.0,9.0,6.0,9.0,6.0,9.0,8.0,5.0,6.0
6497,1,0,6.0,9.0,9.0,6.0,9.0,6.0,9.0,8.0,5.0,6.0
6498,1,0,6.0,9.0,9.0,6.0,9.0,6.0,9.0,8.0,5.0,6.0
6501,1,0,8.0,8.0,10.0,8.0,9.0,7.0,6.0,10.0,6.0,8.0
6503,1,0,8.0,8.0,10.0,8.0,9.0,7.0,6.0,10.0,6.0,8.0
6504,1,0,8.0,8.0,10.0,8.0,9.0,7.0,6.0,10.0,6.0,8.0
6507,1,0,7.0,10.0,7.0,8.0,9.0,8.0,10.0,8.0,9.0,9.0
6509,1,0,7.0,10.0,7.0,8.0,9.0,8.0,10.0,8.0,9.0,9.0
6510,1,0,7.0,10.0,7.0,8.0,9.0,8.0,10.0,8.0,9.0,9.0
6514,1,0,8.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,8.0,10.0
6517,1,1,8.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,8.0,10.0
6519,1,0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,8.0
6521,1,0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,8.0
6522,1,0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,8.0
6531,0,0,5.0,8.0,5.0,8.0,8.0,5.0,8.0,6.0,9.0,9.0
6535,0,0,5.0,8.0,5.0,8.0,8.0,5.0,8.0,6.0,9.0,9.0
6536,0,0,5.0,8.0,5.0,8.0,8.0,5.0,8.0,6.0,9.0,9.0
6537,0,0,5.0,8.0,5.0,8.0,8.0,5.0,8.0,6.0,9.0,9.0
6545,0,0,7.0,10.0,9.0,7.0,10.0,8.0,10.0,8.0,8.0,9.0
6549,0,0,7.0,10.0,9.0,7.0,10.0,8.0,10.0,8.0,8.0,9.0
6550,0,0,7.0,10.0,9.0,7.0,10.0,8.0,10.0,8.0,8.0,9.0
6551,0,0,7.0,10.0,9.0,7.0,10.0,8.0,10.0,8.0,8.0,9.0
6552,0,0,7.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,9.0
6553,0,0,7.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,9.0
6554,0,1,7.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,9.0
6556,0,0,7.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,9.0
6557,0,1,7.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,9.0
6560,0,0,7.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,9.0
6562,0,1,7.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,9.0
6575,0,0,8.0,6.0,8.0,7.0,5.0,8.0,6.0,8.0,6.0,7.0
6580,0,0,7.0,7.0,6.0,8.0,4.0,8.0,7.0,7.0,8.0,4.0
6581,0,0,7.0,7.0,6.0,8.0,4.0,8.0,7.0,7.0,8.0,4.0
6582,0,0,7.0,7.0,6.0,8.0,4.0,8.0,7.0,7.0,8.0,4.0
6584,0,0,7.0,7.0,6.0,8.0,4.0,8.0,7.0,7.0,8.0,4.0
6585,0,0,7.0,7.0,6.0,8.0,4.0,8.0,7.0,7.0,8.0,4.0
6588,0,0,7.0,7.0,6.0,8.0,4.0,8.0,7.0,7.0,8.0,4.0
6590,0,0,7.0,7.0,6.0,8.0,4.0,8.0,7.0,7.0,8.0,4.0
6608,0,0,9.0,8.0,7.0,10.0,6.0,4.0,4.0,4.0,10.0,4.0
6609,0,0,9.0,8.0,7.0,10.0,6.0,4.0,4.0,4.0,10.0,4.0
6610,0,0,9.0,8.0,7.0,10.0,6.0,4.0,4.0,4.0,10.0,4.0
6612,0,0,9.0,8.0,7.0,10.0,6.0,4.0,4.0,4.0,10.0,4.0
6613,0,0,9.0,8.0,7.0,10.0,6.0,4.0,4.0,4.0,10.0,4.0
6616,0,1,9.0,8.0,7.0,10.0,6.0,4.0,4.0,4.0,10.0,4.0
6618,0,0,9.0,8.0,7.0,10.0,6.0,4.0,4.0,4.0,10.0,4.0
6622,0,0,7.0,9.0,9.0,9.0,8.0,5.0,10.0,9.0,9.0,9.0
6623,0,1,7.0,9.0,9.0,9.0,8.0,5.0,10.0,9.0,9.0,9.0
6624,0,1,7.0,9.0,9.0,9.0,8.0,5.0,10.0,9.0,9.0,9.0
6626,0,0,7.0,9.0,9.0,9.0,8.0,5.0,10.0,9.0,9.0,9.0
6627,0,0,7.0,9.0,9.0,9.0,8.0,5.0,10.0,9.0,9.0,9.0
6630,0,1,7.0,9.0,9.0,9.0,8.0,5.0,10.0,9.0,9.0,9.0
6632,0,0,7.0,9.0,9.0,9.0,8.0,5.0,10.0,9.0,9.0,9.0
6636,0,0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0
6637,0,0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0
6638,0,0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0
6640,0,0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0
6641,0,0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0
6644,0,0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0
6646,0,1,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0
6650,0,0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0
6651,0,0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0
6652,0,0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0
6654,0,0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0
6655,0,1,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0
6658,0,1,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0
6660,0,0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0
6666,1,0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0
6668,1,0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0
6670,1,0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0
6671,1,0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0
6672,1,0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0
6673,1,0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0
6676,1,0,8.0,7.0,9.0,8.0,8.0,7.0,4.0,9.0,9.0,5.0
6678,1,0,8.0,7.0,9.0,8.0,8.0,7.0,4.0,9.0,9.0,5.0
6680,1,0,8.0,7.0,9.0,8.0,8.0,7.0,4.0,9.0,9.0,5.0
6681,1,1,8.0,7.0,9.0,8.0,8.0,7.0,4.0,9.0,9.0,5.0
6682,1,0,8.0,7.0,9.0,8.0,8.0,7.0,4.0,9.0,9.0,5.0
6683,1,0,8.0,7.0,9.0,8.0,8.0,7.0,4.0,9.0,9.0,5.0
6686,1,1,7.0,9.0,8.0,8.0,9.0,7.0,1.0,6.0,3.0,9.0
6688,1,0,7.0,9.0,8.0,8.0,9.0,7.0,1.0,6.0,3.0,9.0
6690,1,0,7.0,9.0,8.0,8.0,9.0,7.0,1.0,6.0,3.0,9.0
6691,1,1,7.0,9.0,8.0,8.0,9.0,7.0,1.0,6.0,3.0,9.0
6692,1,0,7.0,9.0,8.0,8.0,9.0,7.0,1.0,6.0,3.0,9.0
6693,1,0,7.0,9.0,8.0,8.0,9.0,7.0,1.0,6.0,3.0,9.0
6706,1,0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,9.0,7.0
6708,1,0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,9.0,7.0
6710,1,0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,9.0,7.0
6711,1,0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,9.0,7.0
6712,1,0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,9.0,7.0
6713,1,0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,6.0,9.0,7.0
6716,1,1,9.0,8.0,10.0,7.0,7.0,9.0,9.0,10.0,7.0,7.0
6718,1,0,9.0,8.0,10.0,7.0,7.0,9.0,9.0,10.0,7.0,7.0
6720,1,0,9.0,8.0,10.0,7.0,7.0,9.0,9.0,10.0,7.0,7.0
6721,1,0,9.0,8.0,10.0,7.0,7.0,9.0,9.0,10.0,7.0,7.0
6722,1,0,9.0,8.0,10.0,7.0,7.0,9.0,9.0,10.0,7.0,7.0
6723,1,1,9.0,8.0,10.0,7.0,7.0,9.0,9.0,10.0,7.0,7.0
6734,1,0,6.0,10.0,7.0,6.0,4.0,6.0,7.0,7.0,5.0,9.0
6735,1,0,6.0,10.0,7.0,6.0,4.0,6.0,7.0,7.0,5.0,9.0
6746,1,0,8.0,9.0,9.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0
6748,1,0,8.0,9.0,9.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0
6750,1,1,8.0,9.0,9.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0
6751,1,1,8.0,9.0,9.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0
6752,1,0,8.0,9.0,9.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0
6753,1,1,8.0,9.0,9.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0
6757,1,0,7.0,10.0,10.0,10.0,8.0,7.0,9.0,9.0,10.0,8.0
6766,1,1,9.0,6.0,10.0,7.0,10.0,8.0,8.0,8.0,7.0,8.0
6768,1,0,9.0,6.0,10.0,7.0,10.0,8.0,8.0,8.0,7.0,8.0
6770,1,0,9.0,6.0,10.0,7.0,10.0,8.0,8.0,8.0,7.0,8.0
6771,1,0,9.0,6.0,10.0,7.0,10.0,8.0,8.0,8.0,7.0,8.0
6772,1,1,9.0,6.0,10.0,7.0,10.0,8.0,8.0,8.0,7.0,8.0
6773,1,0,9.0,6.0,10.0,7.0,10.0,8.0,8.0,8.0,7.0,8.0
6774,1,0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0
6775,1,0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0
6784,1,0,7.0,8.0,10.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0
6785,1,0,7.0,8.0,10.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0
6794,1,0,5.0,6.0,8.0,7.0,5.0,6.0,5.0,8.0,4.0,7.0
6795,1,0,5.0,6.0,8.0,7.0,5.0,6.0,5.0,8.0,4.0,7.0
6804,0,0,8.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,7.0
6809,0,0,8.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,7.0
6812,0,0,7.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,9.0
6813,0,0,7.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,9.0
6814,0,0,7.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,9.0
6818,0,0,8.0,8.0,7.0,6.0,7.0,7.0,3.0,5.0,5.0,8.0
6819,0,0,8.0,8.0,7.0,6.0,7.0,7.0,3.0,5.0,5.0,8.0
6820,0,0,8.0,8.0,7.0,6.0,7.0,7.0,3.0,5.0,5.0,8.0
6824,0,0,7.0,6.0,8.0,7.0,3.0,7.0,8.0,8.0,7.0,7.0
6825,0,0,7.0,6.0,8.0,7.0,3.0,7.0,8.0,8.0,7.0,7.0
6826,0,0,7.0,6.0,8.0,7.0,3.0,7.0,8.0,8.0,7.0,7.0
6830,0,1,10.0,10.0,10.0,9.0,10.0,8.0,7.0,10.0,7.0,10.0
6831,0,0,10.0,10.0,10.0,9.0,10.0,8.0,7.0,10.0,7.0,10.0
6832,0,1,10.0,10.0,10.0,9.0,10.0,8.0,7.0,10.0,7.0,10.0
6836,0,0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,8.0
6837,0,0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,8.0
6838,0,0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,8.0
6840,1,0,8.0,8.0,9.0,7.0,7.0,7.0,9.0,8.0,8.0,6.0
6853,1,0,4.0,9.0,8.0,6.0,2.0,3.0,10.0,7.0,8.0,3.0
6854,1,0,4.0,9.0,8.0,6.0,2.0,3.0,10.0,7.0,8.0,3.0
6855,1,0,4.0,9.0,8.0,6.0,2.0,3.0,10.0,7.0,8.0,3.0
6856,1,1,4.0,9.0,8.0,6.0,2.0,3.0,10.0,7.0,8.0,3.0
6857,1,0,4.0,9.0,8.0,6.0,2.0,3.0,10.0,7.0,8.0,3.0
6859,1,0,6.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0
6860,1,0,6.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0
6861,1,0,6.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0
6862,1,0,6.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0
6863,1,0,6.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0
6865,1,0,5.0,8.0,9.0,8.0,10.0,6.0,10.0,10.0,9.0,10.0
6866,1,0,5.0,8.0,9.0,8.0,10.0,6.0,10.0,10.0,9.0,10.0
6867,1,0,5.0,8.0,9.0,8.0,10.0,6.0,10.0,10.0,9.0,10.0
6868,1,1,5.0,8.0,9.0,8.0,10.0,6.0,10.0,10.0,9.0,10.0
