,iid,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,tmp_att,tmp_sin,tmp_int,tmp_fun,tmp_amb,tmp_sha,tmp2_attr,tmp2_sinc,tmp2_intel,tmp2_fun,tmp2_amb,tmp2_shar,tmp2_like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1
118,504,1.0,50.0,7.0,5.0,8.0,6.0,8.0,30.0,0.0,30.0,15.0,15.0,10.0,7.25,7.5,8.0,6.75,6.75,4.75,6.75,1.0,7.0,0.5225,23.0,25.25,19.25,16.75,19.25,16.75,13.25,14.75,33.75,12.5,10.75,20.0,9.5,13.5,38.75,9.75,7.0,23.75,7.75,13.0,7.75,8.5,9.75,8.5,8.75
119,505,1.0,100.0,9.0,10.0,10.0,8.0,10.0,20.0,14.0,18.0,16.0,16.0,16.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,1.0,7.0,0.48,27.0,23.0,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,3.0,8.0,9.0,6.0,9.0
120,506,1.0,0.0,5.0,8.0,9.0,7.0,10.0,15.0,15.0,20.0,15.0,15.0,20.0,5.0,7.0,8.0,6.0,8.0,4.0,5.0,1.0,7.0,0.74,24.0,23.0,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,3.0,8.0,9.0,6.0,9.0
121,507,1.0,0.0,7.0,8.0,8.0,7.0,7.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,8.0,8.0,8.0,7.0,6.0,7.0,1.0,7.0,0.58,24.0,23.0,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,3.0,8.0,9.0,6.0,9.0
122,508,1.0,0.0,7.0,8.0,9.0,8.0,8.0,18.0,10.0,18.0,18.0,18.0,18.0,5.0,5.0,7.0,6.0,7.0,4.0,3.0,1.0,7.0,0.13,36.0,23.0,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,3.0,8.0,9.0,6.0,9.0
123,509,0.0,14.28571428571428,5.0,6.0,8.0,4.0,9.0,10.0,20.0,30.0,10.0,10.0,20.0,5.714285714285714,7.285714285714286,7.714285714285714,6.857142857142857,8.0,6.428571428571429,6.714285714285714,2.0,22.0,0.1657142857142857,28.0,23.714285714285715,22.857142857142858,20.142857142857142,17.285714285714285,18.857142857142858,8.0,12.857142857142858,28.571428571428573,16.571428571428573,11.571428571428571,21.714285714285715,6.571428571428571,15.0,20.714285714285715,20.142857142857142,13.714285714285714,20.285714285714285,9.428571428571429,16.428571428571427,7.714285714285714,9.285714285714286,8.714285714285714,8.857142857142858,7.714285714285714
124,511,0.0,14.28571428571428,8.0,4.0,8.0,10.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,5.714285714285714,7.285714285714286,8.0,6.0,7.428571428571429,5.857142857142857,5.857142857142857,2.0,22.0,-0.0514285714285714,23.0,23.714285714285715,22.857142857142858,20.142857142857142,17.285714285714285,18.857142857142858,8.0,12.857142857142858,28.571428571428573,16.571428571428573,11.571428571428571,21.714285714285715,6.571428571428571,15.0,20.714285714285715,20.142857142857142,13.714285714285714,20.285714285714285,9.428571428571429,16.428571428571427,7.714285714285714,9.285714285714286,8.714285714285714,8.857142857142858,7.714285714285714
125,512,0.0,7.69230769230769,7.0,8.0,7.0,8.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,7.153846153846154,6.538461538461538,6.615384615384615,7.0,6.461538461538462,5.076923076923077,6.615384615384615,2.0,22.0,0.2669230769230769,26.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
126,513,0.0,38.46153846153846,6.0,8.0,6.0,7.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.923076923076923,6.076923076923077,6.230769230769231,7.6923076923076925,6.0,4.615384615384615,6.538461538461538,2.0,22.0,0.2792307692307692,23.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
127,514,0.0,0.0,8.0,10.0,9.0,8.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,4.230769230769231,6.615384615384615,6.230769230769231,6.384615384615385,6.461538461538462,4.615384615384615,5.307692307692308,2.0,22.0,0.3230769230769231,23.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
128,515,0.0,15.38461538461538,8.0,10.0,10.0,8.0,8.0,20.0,20.0,20.0,15.0,10.0,15.0,6.538461538461538,6.384615384615385,6.538461538461538,6.0,5.923076923076923,4.461538461538462,5.6923076923076925,2.0,22.0,0.1861538461538461,23.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
129,516,0.0,14.28571428571428,8.0,9.0,8.0,9.0,8.0,58.0,5.0,8.0,10.0,7.0,12.0,8.0,6.0,7.714285714285714,6.571428571428571,6.857142857142857,4.714285714285714,6.0,2.0,22.0,0.0842857142857142,27.0,23.714285714285715,22.857142857142858,20.142857142857142,17.285714285714285,18.857142857142858,8.0,12.857142857142858,28.571428571428573,16.571428571428573,11.571428571428571,21.714285714285715,6.571428571428571,15.0,20.714285714285715,20.142857142857142,13.714285714285714,20.285714285714285,9.428571428571429,16.428571428571427,7.714285714285714,9.285714285714286,8.714285714285714,8.857142857142858,7.714285714285714
130,518,0.0,46.15384615384615,6.0,9.0,8.0,8.0,7.0,20.0,25.0,25.0,30.0,5.0,5.0,7.076923076923077,6.923076923076923,6.615384615384615,7.461538461538462,6.230769230769231,5.230769230769231,6.923076923076923,2.0,22.0,0.2369230769230769,23.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
131,519,0.0,0.0,8.0,10.0,9.0,9.0,10.0,40.0,5.0,30.0,15.0,5.0,5.0,5.769230769230769,6.615384615384615,6.769230769230769,5.6923076923076925,5.846153846153846,4.384615384615385,5.615384615384615,2.0,22.0,0.273076923076923,26.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
132,520,0.0,0.0,8.0,9.0,8.0,7.0,5.0,25.0,15.0,25.0,15.0,10.0,10.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,2.0,22.0,-0.09,28.0,24.0,30.0,30.0,30.0,5.0,2.0,3.0,30.0,15.0,15.0,15.0,15.0,10.0,25.0,25.0,25.0,10.0,10.0,5.0,8.0,8.0,8.0,8.0,7.0
133,521,0.0,38.46153846153846,7.0,9.0,8.0,9.0,8.0,10.0,30.0,20.0,15.0,15.0,10.0,6.076923076923077,7.153846153846154,6.923076923076923,5.846153846153846,5.923076923076923,4.923076923076923,6.0,2.0,22.0,0.0992307692307692,26.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
134,522,0.0,30.76923076923077,7.0,7.0,9.0,7.0,8.0,10.0,20.0,15.0,20.0,15.0,20.0,6.153846153846154,6.769230769230769,7.6923076923076925,6.538461538461538,6.923076923076923,5.153846153846154,6.153846153846154,2.0,22.0,0.2669230769230769,22.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
135,523,0.0,28.57142857142857,6.0,9.0,9.0,8.0,6.0,10.0,25.0,20.0,20.0,5.0,20.0,4.571428571428571,7.285714285714286,7.285714285714286,5.714285714285714,6.285714285714286,6.857142857142857,5.571428571428571,2.0,22.0,0.1114285714285714,27.0,23.714285714285715,22.857142857142858,20.142857142857142,17.285714285714285,18.857142857142858,8.0,12.857142857142858,28.571428571428573,16.571428571428573,11.571428571428571,21.714285714285715,6.571428571428571,15.0,20.714285714285715,20.142857142857142,13.714285714285714,20.285714285714285,9.428571428571429,16.428571428571427,7.714285714285714,9.285714285714286,8.714285714285714,8.857142857142858,7.714285714285714
136,524,0.0,42.85714285714285,5.0,9.0,8.0,7.0,7.0,15.0,20.0,25.0,20.0,10.0,10.0,6.285714285714286,8.571428571428571,8.428571428571429,7.857142857142857,7.714285714285714,5.571428571428571,6.285714285714286,2.0,22.0,-5.9476233462061954e-18,25.0,23.714285714285715,22.857142857142858,20.142857142857142,17.285714285714285,18.857142857142858,8.0,12.857142857142858,28.571428571428573,16.571428571428573,11.571428571428571,21.714285714285715,6.571428571428571,15.0,20.714285714285715,20.142857142857142,13.714285714285714,20.285714285714285,9.428571428571429,16.428571428571427,7.714285714285714,9.285714285714286,8.714285714285714,8.857142857142858,7.714285714285714
137,525,0.0,0.0,6.0,10.0,10.0,8.0,9.0,10.0,15.0,30.0,20.0,15.0,10.0,4.923076923076923,6.615384615384615,5.846153846153846,5.769230769230769,5.538461538461538,4.230769230769231,4.615384615384615,2.0,22.0,0.2346153846153846,24.0,27.153846153846157,32.15384615384615,12.846153846153848,19.923076923076923,19.53846153846154,6.153846153846154,9.384615384615383,40.76923076923077,9.076923076923077,13.846153846153848,19.23076923076923,6.384615384615385,10.692307692307692,28.07692307692308,14.076923076923077,12.307692307692308,20.76923076923077,15.615384615384617,9.153846153846152,7.384615384615385,7.615384615384615,8.076923076923077,7.6923076923076925,6.769230769230769
138,527,0.0,0.0,10.0,10.0,10.0,10.0,10.0,50.0,20.0,10.0,5.0,10.0,5.0,5.0,6.0,5.0,7.0,5.0,6.0,6.0,2.0,22.0,0.38,24.0,24.0,30.0,30.0,30.0,5.0,2.0,3.0,30.0,15.0,15.0,15.0,15.0,10.0,25.0,25.0,25.0,10.0,10.0,5.0,8.0,8.0,8.0,8.0,7.0
139,529,0.0,14.28571428571428,6.0,10.0,7.0,9.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0,4.0,7.714285714285714,7.714285714285714,6.0,6.857142857142857,5.714285714285714,5.142857142857143,2.0,22.0,0.0328571428571428,22.0,23.714285714285715,22.857142857142858,20.142857142857142,17.285714285714285,18.857142857142858,8.0,12.857142857142858,28.571428571428573,16.571428571428573,11.571428571428571,21.714285714285715,6.571428571428571,15.0,20.714285714285715,20.142857142857142,13.714285714285714,20.285714285714285,9.428571428571429,16.428571428571427,7.714285714285714,9.285714285714286,8.714285714285714,8.857142857142858,7.714285714285714
140,530,0.0,14.28571428571428,3.0,9.0,9.0,9.0,7.0,20.0,20.0,10.0,15.0,5.0,30.0,4.428571428571429,8.0,7.857142857142857,5.0,6.0,4.428571428571429,4.285714285714286,2.0,22.0,0.18,22.0,23.714285714285715,22.857142857142858,20.142857142857142,17.285714285714285,18.857142857142858,8.0,12.857142857142858,28.571428571428573,16.571428571428573,11.571428571428571,21.714285714285715,6.571428571428571,15.0,20.714285714285715,20.142857142857142,13.714285714285714,20.285714285714285,9.428571428571429,16.428571428571427,7.714285714285714,9.285714285714286,8.714285714285714,8.857142857142858,7.714285714285714
141,531,1.0,14.28571428571428,10.0,10.0,10.0,6.0,10.0,15.0,30.0,20.0,20.0,10.0,5.0,4.714285714285714,6.714285714285714,7.142857142857143,6.0,6.285714285714286,5.285714285714286,5.428571428571429,2.0,22.0,0.0371428571428571,25.0,24.857142857142858,20.428571428571427,17.857142857142858,18.285714285714285,16.428571428571427,8.857142857142858,18.142857142857142,38.57142857142857,11.428571428571429,14.285714285714286,14.285714285714286,7.857142857142857,13.571428571428571,37.142857142857146,12.857142857142858,12.142857142857142,14.285714285714286,7.142857142857143,16.428571428571427,5.714285714285714,7.285714285714286,8.0,7.0,7.571428571428571
142,532,1.0,42.85714285714285,7.0,9.0,8.0,7.0,8.0,25.0,20.0,20.0,20.0,5.0,10.0,4.142857142857143,7.285714285714286,7.142857142857143,4.571428571428571,5.857142857142857,4.857142857142857,4.571428571428571,2.0,22.0,-0.0785714285714285,26.0,24.857142857142858,20.428571428571427,17.857142857142858,18.285714285714285,16.428571428571427,8.857142857142858,18.142857142857142,38.57142857142857,11.428571428571429,14.285714285714286,14.285714285714286,7.857142857142857,13.571428571428571,37.142857142857146,12.857142857142858,12.142857142857142,14.285714285714286,7.142857142857143,16.428571428571427,5.714285714285714,7.285714285714286,8.0,7.0,7.571428571428571
143,533,1.0,11.11111111111111,8.0,9.0,9.0,8.0,9.0,25.0,25.0,25.0,13.0,12.0,0.0,6.111111111111111,6.555555555555555,7.333333333333333,5.555555555555555,6.222222222222222,4.888888888888889,6.111111111111111,2.0,22.0,0.2911111111111111,26.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
144,534,1.0,0.0,7.0,9.0,9.0,8.0,5.0,30.0,30.0,30.0,5.0,2.0,3.0,4.5,6.0,8.0,3.5,5.5,3.0,3.5,2.0,22.0,0.145,24.0,26.0,37.5,17.5,17.5,10.0,10.0,7.5,50.0,5.0,12.5,10.0,7.5,12.5,55.0,5.0,10.0,12.5,10.0,7.5,7.5,8.0,9.0,7.0,7.0
145,535,1.0,44.44444444444444,6.0,7.0,7.0,6.0,5.0,23.0,14.0,19.0,16.0,10.0,18.0,6.666666666666667,6.777777777777778,8.0,7.111111111111111,7.0,5.0,6.444444444444445,2.0,22.0,0.2533333333333333,23.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
146,536,1.0,0.0,7.0,8.0,8.0,8.0,8.0,30.0,20.0,20.0,20.0,10.0,0.0,6.777777777777778,6.777777777777778,6.555555555555555,6.444444444444445,6.666666666666667,5.333333333333333,5.888888888888889,2.0,22.0,0.4511111111111112,29.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
147,537,1.0,14.28571428571428,7.0,9.0,9.0,9.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,5.571428571428571,5.285714285714286,6.571428571428571,6.0,6.285714285714286,6.285714285714286,5.428571428571429,2.0,22.0,0.37,22.0,24.857142857142858,20.428571428571427,17.857142857142858,18.285714285714285,16.428571428571427,8.857142857142858,18.142857142857142,38.57142857142857,11.428571428571429,14.285714285714286,14.285714285714286,7.857142857142857,13.571428571428571,37.142857142857146,12.857142857142858,12.142857142857142,14.285714285714286,7.142857142857143,16.428571428571427,5.714285714285714,7.285714285714286,8.0,7.0,7.571428571428571
148,538,1.0,11.11111111111111,7.0,8.0,8.0,9.0,8.0,50.0,0.0,10.0,30.0,0.0,10.0,5.888888888888889,6.333333333333333,6.777777777777778,7.444444444444445,7.888888888888889,6.444444444444445,6.444444444444445,2.0,22.0,0.04,32.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
149,539,1.0,11.11111111111111,8.0,8.0,10.0,9.0,10.0,30.0,10.0,20.0,15.0,15.0,10.0,5.444444444444445,6.0,7.888888888888889,6.777777777777778,7.555555555555555,4.888888888888889,6.333333333333333,2.0,22.0,0.2133333333333333,22.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
150,540,1.0,0.0,5.0,7.0,5.0,6.0,7.0,20.0,15.0,20.0,20.0,15.0,10.0,4.777777777777778,7.111111111111111,7.222222222222222,6.444444444444445,6.666666666666667,5.0,6.0,2.0,22.0,0.19,24.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
151,541,1.0,14.28571428571428,8.0,9.0,9.0,9.0,8.0,40.0,30.0,0.0,20.0,0.0,10.0,5.142857142857143,6.571428571428571,7.142857142857143,6.0,6.0,6.428571428571429,5.714285714285714,2.0,22.0,-0.0042857142857142,23.0,24.857142857142858,20.428571428571427,17.857142857142858,18.285714285714285,16.428571428571427,8.857142857142858,18.142857142857142,38.57142857142857,11.428571428571429,14.285714285714286,14.285714285714286,7.857142857142857,13.571428571428571,37.142857142857146,12.857142857142858,12.142857142857142,14.285714285714286,7.142857142857143,16.428571428571427,5.714285714285714,7.285714285714286,8.0,7.0,7.571428571428571
152,542,1.0,28.57142857142857,8.0,9.0,8.0,8.0,9.0,25.0,15.0,20.0,20.0,10.0,10.0,4.857142857142857,5.428571428571429,6.428571428571429,5.857142857142857,6.285714285714286,4.714285714285714,4.571428571428571,2.0,22.0,0.2028571428571428,23.0,24.857142857142858,20.428571428571427,17.857142857142858,18.285714285714285,16.428571428571427,8.857142857142858,18.142857142857142,38.57142857142857,11.428571428571429,14.285714285714286,14.285714285714286,7.857142857142857,13.571428571428571,37.142857142857146,12.857142857142858,12.142857142857142,14.285714285714286,7.142857142857143,16.428571428571427,5.714285714285714,7.285714285714286,8.0,7.0,7.571428571428571
153,543,1.0,0.0,7.0,9.0,8.0,9.0,9.0,20.0,16.0,16.0,17.0,16.0,15.0,5.857142857142857,7.142857142857143,7.285714285714286,7.285714285714286,6.571428571428571,6.142857142857143,6.571428571428571,2.0,22.0,-0.0671428571428571,24.0,24.857142857142858,20.428571428571427,17.857142857142858,18.285714285714285,16.428571428571427,8.857142857142858,18.142857142857142,38.57142857142857,11.428571428571429,14.285714285714286,14.285714285714286,7.857142857142857,13.571428571428571,37.142857142857146,12.857142857142858,12.142857142857142,14.285714285714286,7.142857142857143,16.428571428571427,5.714285714285714,7.285714285714286,8.0,7.0,7.571428571428571
154,544,1.0,28.57142857142857,7.0,10.0,9.0,10.0,8.0,15.0,25.0,20.0,10.0,10.0,20.0,4.714285714285714,6.571428571428571,5.714285714285714,5.857142857142857,5.428571428571429,5.428571428571429,5.571428571428571,2.0,22.0,0.0628571428571428,23.0,24.857142857142858,20.428571428571427,17.857142857142858,18.285714285714285,16.428571428571427,8.857142857142858,18.142857142857142,38.57142857142857,11.428571428571429,14.285714285714286,14.285714285714286,7.857142857142857,13.571428571428571,37.142857142857146,12.857142857142858,12.142857142857142,14.285714285714286,7.142857142857143,16.428571428571427,5.714285714285714,7.285714285714286,8.0,7.0,7.571428571428571
155,545,1.0,22.22222222222222,8.0,8.0,9.0,8.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.222222222222222,6.888888888888889,6.888888888888889,6.666666666666667,5.333333333333333,6.444444444444445,2.0,22.0,0.0255555555555555,24.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
156,546,1.0,33.33333333333333,9.0,8.0,8.0,10.0,7.0,35.0,10.0,20.0,25.0,5.0,5.0,8.222222222222221,7.111111111111111,7.888888888888889,7.777777777777778,7.333333333333333,6.666666666666667,7.0,2.0,22.0,0.0788888888888888,30.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
157,547,1.0,22.22222222222222,7.0,9.0,8.0,8.0,8.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,7.111111111111111,7.888888888888889,7.0,7.111111111111111,6.111111111111111,6.444444444444445,2.0,22.0,0.4333333333333333,30.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
158,548,1.0,22.22222222222222,10.0,10.0,10.0,10.0,10.0,40.0,10.0,20.0,10.0,0.0,20.0,6.888888888888889,6.333333333333333,6.666666666666667,6.111111111111111,6.666666666666667,5.111111111111111,6.222222222222222,2.0,22.0,0.1044444444444444,30.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
159,549,1.0,22.22222222222222,7.0,10.0,9.0,8.0,9.0,20.0,20.0,20.0,20.0,0.0,20.0,7.0,7.333333333333333,7.222222222222222,6.444444444444445,6.555555555555555,5.888888888888889,5.888888888888889,2.0,22.0,0.1811111111111111,28.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
160,550,1.0,33.33333333333333,7.0,7.0,7.0,7.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,5.888888888888889,7.222222222222222,7.333333333333333,6.111111111111111,6.888888888888889,5.222222222222222,5.666666666666667,2.0,22.0,0.4077777777777778,30.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
161,552,1.0,22.22222222222222,8.0,7.0,7.0,6.0,7.0,70.0,0.0,15.0,15.0,0.0,0.0,7.666666666666667,7.222222222222222,7.0,6.888888888888889,6.777777777777778,6.111111111111111,6.666666666666667,2.0,22.0,0.4588888888888889,25.0,24.0,18.88888888888889,19.444444444444443,22.22222222222222,18.88888888888889,8.88888888888889,12.77777777777778,31.666666666666668,12.22222222222222,11.666666666666666,20.0,14.444444444444445,10.0,45.0,8.0,10.555555555555555,20.0,5.666666666666667,10.77777777777778,7.222222222222222,8.666666666666666,8.222222222222221,7.777777777777778,7.888888888888889
