,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,group
2093,13.0,154,163.0,7,0,1,8.0,9.0,9.0,9.0,9.0,12.0,20.0,20.0,20.0,16.0,12.0,9.0,9.0,8.0,9.0,8.0,6.0,8.0,2,16,0.39,26.0,27.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,8.0,8.0,8.0,8.0,1
2094,13.0,154,164.0,7,0,0,8.0,9.0,9.0,9.0,9.0,20.51,23.08,20.51,17.95,2.56,15.38,7.0,9.0,9.0,9.0,7.0,5.0,7.0,2,16,0.66,27.0,27.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,8.0,8.0,8.0,8.0,1
2095,13.0,154,165.0,7,0,0,8.0,9.0,9.0,9.0,9.0,16.67,12.5,20.83,18.75,12.5,18.75,7.0,9.0,7.0,5.0,5.0,4.0,5.0,2,16,0.46,30.0,27.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,8.0,8.0,8.0,8.0,1
2097,13.0,154,167.0,7,0,0,8.0,9.0,9.0,9.0,9.0,18.6,13.95,18.6,16.28,16.28,16.28,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,16,0.71,23.0,27.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,8.0,8.0,8.0,8.0,1
2099,13.0,154,169.0,7,0,1,8.0,9.0,9.0,9.0,9.0,17.78,20.0,17.78,15.56,15.56,13.33,9.0,9.0,9.0,9.0,8.0,9.0,8.0,2,16,0.6,28.0,27.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,8.0,8.0,8.0,8.0,1
2101,13.0,154,171.0,7,0,1,8.0,9.0,9.0,9.0,9.0,19.57,10.87,19.57,19.57,19.57,10.87,8.0,9.0,9.0,8.0,8.0,8.0,8.0,2,16,0.53,29.0,27.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,8.0,8.0,8.0,8.0,1
2102,13.0,154,172.0,7,0,1,8.0,9.0,9.0,9.0,9.0,17.78,17.78,22.22,20.0,15.56,6.67,9.0,10.0,10.0,10.0,10.0,8.0,8.0,2,16,0.28,27.0,27.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,8.0,8.0,8.0,8.0,1
2103,13.0,154,173.0,7,0,1,8.0,9.0,9.0,9.0,9.0,18.37,18.37,20.41,20.41,16.33,6.12,9.0,9.0,10.0,9.0,9.0,7.0,8.0,2,16,0.54,22.0,27.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,8.0,8.0,8.0,8.0,1
2104,14.0,155,158.0,7,0,0,7.0,10.0,8.0,6.0,9.0,19.05,19.05,19.05,19.05,9.52,14.29,2.0,6.0,7.0,2.0,7.0,2.0,2.0,2,16,0.24,23.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2105,14.0,155,159.0,7,0,0,7.0,10.0,8.0,6.0,9.0,15.91,20.45,20.45,20.45,11.36,11.36,1.0,4.0,6.0,3.0,6.0,2.0,1.0,2,16,0.59,28.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2107,14.0,155,161.0,7,0,1,7.0,10.0,8.0,6.0,9.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,7.0,7.0,8.0,7.0,5.0,7.0,2,16,-0.18,22.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2109,14.0,155,163.0,7,0,0,7.0,10.0,8.0,6.0,9.0,12.0,20.0,20.0,20.0,16.0,12.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,2,16,0.54,26.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2110,14.0,155,164.0,7,0,0,7.0,10.0,8.0,6.0,9.0,20.51,23.08,20.51,17.95,2.56,15.38,6.0,8.0,7.0,7.0,8.0,8.0,8.0,2,16,0.44,27.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2111,14.0,155,165.0,7,0,0,7.0,10.0,8.0,6.0,9.0,16.67,12.5,20.83,18.75,12.5,18.75,7.0,6.0,5.0,6.0,4.0,5.0,5.0,2,16,0.77,30.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2113,14.0,155,167.0,7,0,0,7.0,10.0,8.0,6.0,9.0,18.6,13.95,18.6,16.28,16.28,16.28,5.0,5.0,6.0,6.0,6.0,3.0,4.0,2,16,0.13,23.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2115,14.0,155,169.0,7,0,0,7.0,10.0,8.0,6.0,9.0,17.78,20.0,17.78,15.56,15.56,13.33,8.0,8.0,8.0,7.0,8.0,6.0,8.0,2,16,0.23,28.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2117,14.0,155,171.0,7,0,0,7.0,10.0,8.0,6.0,9.0,19.57,10.87,19.57,19.57,19.57,10.87,4.0,7.0,7.0,4.0,8.0,5.0,5.0,2,16,0.52,29.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2118,14.0,155,172.0,7,0,0,7.0,10.0,8.0,6.0,9.0,17.78,17.78,22.22,20.0,15.56,6.67,5.0,8.0,8.0,6.0,7.0,7.0,6.0,2,16,-0.03,27.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2119,14.0,155,173.0,7,0,0,7.0,10.0,8.0,6.0,9.0,18.37,18.37,20.41,20.41,16.33,6.12,3.0,8.0,8.0,4.0,8.0,6.0,5.0,2,16,-0.13,22.0,27.0,15.09,18.87,18.87,16.98,16.98,13.21,8.0,8.0,7.0,9.0,7.0,7.0,21.95,14.63,12.2,21.95,9.76,19.51,7.0,8.0,8.0,8.0,8.0,1
2122,15.0,156,160.0,7,0,1,8.0,10.0,9.0,10.0,10.0,16.0,18.0,18.0,18.0,14.0,16.0,7.0,10.0,10.0,9.0,10.0,10.0,8.0,2,16,-0.03,29.0,30.0,14.0,18.0,16.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,8.0,9.0,18.87,15.09,15.09,18.87,15.09,16.98,7.0,8.0,8.0,8.0,8.0,1
2140,16.0,157,162.0,7,0,0,7.0,8.0,8.0,9.0,9.0,15.22,15.22,19.57,17.39,13.04,19.57,3.0,5.0,7.0,2.0,5.0,2.0,1.0,2,16,0.18,27.0,28.0,14.29,16.33,16.33,18.37,18.37,16.33,8.0,8.0,7.0,7.0,6.0,6.0,23.26,16.28,13.95,16.28,13.95,16.28,7.0,8.0,8.0,8.0,8.0,1
2146,16.0,157,168.0,7,0,0,7.0,8.0,8.0,9.0,9.0,11.11,17.78,17.78,17.78,17.78,17.78,2.0,8.0,8.0,7.0,6.0,7.0,2.0,2,16,0.29,23.0,28.0,14.29,16.33,16.33,18.37,18.37,16.33,8.0,8.0,7.0,7.0,6.0,6.0,23.26,16.28,13.95,16.28,13.95,16.28,7.0,8.0,8.0,8.0,8.0,1
2148,16.0,157,170.0,7,0,0,7.0,8.0,8.0,9.0,9.0,16.28,20.93,18.6,18.6,13.95,11.63,3.0,6.0,7.0,4.0,5.0,3.0,3.0,2,16,-0.12,28.0,28.0,14.29,16.33,16.33,18.37,18.37,16.33,8.0,8.0,7.0,7.0,6.0,6.0,23.26,16.28,13.95,16.28,13.95,16.28,7.0,8.0,8.0,8.0,8.0,1
2152,1.0,158,142.0,7,1,0,7.0,9.0,9.0,7.0,6.0,14.29,14.29,21.43,21.43,19.05,9.52,10.0,8.0,8.0,7.0,7.0,5.0,9.0,2,16,0.35,24.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2153,1.0,158,143.0,7,1,0,7.0,9.0,9.0,7.0,6.0,8.33,20.83,20.83,14.58,16.67,18.75,6.0,8.0,9.0,6.0,8.0,7.0,7.0,2,16,0.34,33.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2154,1.0,158,144.0,7,1,0,7.0,9.0,9.0,7.0,6.0,16.0,16.0,16.0,18.0,18.0,16.0,9.0,9.0,9.0,7.0,7.0,8.0,9.0,2,16,-0.4,23.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2155,1.0,158,145.0,7,1,0,7.0,9.0,9.0,7.0,6.0,11.36,18.18,22.73,18.18,11.36,18.18,9.0,8.0,9.0,7.0,7.0,8.0,9.0,2,16,0.42,24.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2156,1.0,158,146.0,7,1,0,7.0,9.0,9.0,7.0,6.0,18.18,18.18,18.18,18.18,13.64,13.64,8.0,9.0,8.0,7.0,7.0,8.0,9.0,2,16,0.26,36.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2159,1.0,158,149.0,7,1,0,7.0,9.0,9.0,7.0,6.0,8.51,19.15,19.15,19.15,19.15,14.89,9.0,9.0,9.0,8.0,7.0,6.0,8.0,2,16,0.19,28.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2160,1.0,158,150.0,7,1,0,7.0,9.0,9.0,7.0,6.0,12.0,20.0,20.0,20.0,14.0,14.0,10.0,8.0,9.0,7.0,7.0,7.0,9.0,2,16,0.31,31.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2161,1.0,158,151.0,7,1,0,7.0,9.0,9.0,7.0,6.0,14.55,16.36,18.18,18.18,16.36,16.36,10.0,8.0,8.0,9.0,7.0,6.0,9.0,2,16,0.24,28.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2164,1.0,158,154.0,7,1,0,7.0,9.0,9.0,7.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,7.0,8.0,7.0,6.0,8.0,2,16,-0.26,27.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2165,1.0,158,155.0,7,1,0,7.0,9.0,9.0,7.0,6.0,15.09,18.87,18.87,16.98,16.98,13.21,10.0,9.0,9.0,8.0,7.0,7.0,9.0,2,16,0.24,27.0,23.0,19.05,19.05,19.05,19.05,9.52,14.29,9.0,7.0,6.0,7.0,4.0,8.0,15.22,19.57,19.57,19.57,8.7,17.39,7.0,8.0,8.0,8.0,8.0,1
2168,2.0,159,142.0,7,1,1,5.0,9.0,9.0,8.0,7.0,14.29,14.29,21.43,21.43,19.05,9.52,7.0,7.0,7.0,6.0,7.0,4.0,7.0,2,16,-0.57,24.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2169,2.0,159,143.0,7,1,0,5.0,9.0,9.0,8.0,7.0,8.33,20.83,20.83,14.58,16.67,18.75,5.0,7.0,7.0,5.0,4.0,4.0,5.0,2,16,0.55,33.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2170,2.0,159,144.0,7,1,0,5.0,9.0,9.0,8.0,7.0,16.0,16.0,16.0,18.0,18.0,16.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,2,16,0.32,23.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2171,2.0,159,145.0,7,1,0,5.0,9.0,9.0,8.0,7.0,11.36,18.18,22.73,18.18,11.36,18.18,8.0,8.0,8.0,7.0,7.0,9.0,8.0,2,16,0.68,24.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2172,2.0,159,146.0,7,1,0,5.0,9.0,9.0,8.0,7.0,18.18,18.18,18.18,18.18,13.64,13.64,6.0,8.0,8.0,5.0,6.0,6.0,5.0,2,16,0.68,36.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2175,2.0,159,149.0,7,1,0,5.0,9.0,9.0,8.0,7.0,8.51,19.15,19.15,19.15,19.15,14.89,8.0,9.0,7.0,7.0,7.0,6.0,7.0,2,16,0.65,28.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2176,2.0,159,150.0,7,1,0,5.0,9.0,9.0,8.0,7.0,12.0,20.0,20.0,20.0,14.0,14.0,8.0,9.0,9.0,8.0,8.0,5.0,8.0,2,16,0.23,31.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2177,2.0,159,151.0,7,1,0,5.0,9.0,9.0,8.0,7.0,14.55,16.36,18.18,18.18,16.36,16.36,8.0,8.0,7.0,7.0,7.0,6.0,7.0,2,16,0.6,28.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2180,2.0,159,154.0,7,1,0,5.0,9.0,9.0,8.0,7.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,7.0,7.0,8.0,6.0,7.0,2,16,0.46,27.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2181,2.0,159,155.0,7,1,0,5.0,9.0,9.0,8.0,7.0,15.09,18.87,18.87,16.98,16.98,13.21,7.0,9.0,8.0,7.0,5.0,6.0,7.0,2,16,0.59,27.0,28.0,15.91,20.45,20.45,20.45,11.36,11.36,8.0,8.0,6.0,7.0,2.0,5.0,14.81,18.52,18.52,16.67,14.81,16.67,7.0,8.0,8.0,8.0,8.0,1
2198,3.0,160,156.0,7,1,1,8.0,8.0,8.0,9.0,9.0,14.0,18.0,16.0,18.0,18.0,16.0,8.0,10.0,8.0,9.0,9.0,10.0,8.0,2,16,-0.03,30.0,29.0,16.0,18.0,18.0,18.0,14.0,16.0,9.0,7.0,8.0,8.0,7.0,7.0,14.29,20.41,16.33,16.33,18.37,14.29,7.0,8.0,8.0,8.0,8.0,1
2200,4.0,161,142.0,7,1,0,8.0,7.0,9.0,9.0,7.0,14.29,14.29,21.43,21.43,19.05,9.52,8.0,7.0,8.0,7.0,6.0,4.0,7.0,2,16,-0.01,24.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2201,4.0,161,143.0,7,1,0,8.0,7.0,9.0,9.0,7.0,8.33,20.83,20.83,14.58,16.67,18.75,5.0,10.0,8.0,5.0,10.0,6.0,4.0,2,16,-0.15,33.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2202,4.0,161,144.0,7,1,0,8.0,7.0,9.0,9.0,7.0,16.0,16.0,16.0,18.0,18.0,16.0,6.0,8.0,10.0,9.0,3.0,1.0,5.0,2,16,0.44,23.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2203,4.0,161,145.0,7,1,0,8.0,7.0,9.0,9.0,7.0,11.36,18.18,22.73,18.18,11.36,18.18,6.0,8.0,10.0,7.0,5.0,3.0,4.0,2,16,-0.29,24.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2204,4.0,161,146.0,7,1,0,8.0,7.0,9.0,9.0,7.0,18.18,18.18,18.18,18.18,13.64,13.64,5.0,6.0,7.0,4.0,5.0,5.0,4.0,2,16,-0.15,36.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2207,4.0,161,149.0,7,1,0,8.0,7.0,9.0,9.0,7.0,8.51,19.15,19.15,19.15,19.15,14.89,7.0,6.0,7.0,5.0,8.0,7.0,7.0,2,16,-0.11,28.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2208,4.0,161,150.0,7,1,0,8.0,7.0,9.0,9.0,7.0,12.0,20.0,20.0,20.0,14.0,14.0,8.0,8.0,10.0,8.0,6.0,5.0,6.0,2,16,0.2,31.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2209,4.0,161,151.0,7,1,0,8.0,7.0,9.0,9.0,7.0,14.55,16.36,18.18,18.18,16.36,16.36,10.0,8.0,8.0,9.0,8.0,5.0,8.0,2,16,-0.35,28.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2212,4.0,161,154.0,7,1,1,8.0,7.0,9.0,9.0,7.0,15.38,17.31,17.31,17.31,17.31,15.38,9.0,9.0,8.0,9.0,7.0,6.0,8.0,2,16,0.51,27.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2213,4.0,161,155.0,7,1,1,8.0,7.0,9.0,9.0,7.0,15.09,18.87,18.87,16.98,16.98,13.21,7.0,8.0,8.0,10.0,7.0,6.0,7.0,2,16,-0.18,27.0,22.0,16.67,18.75,18.75,18.75,18.75,8.33,8.0,8.0,9.0,9.0,9.0,7.0,14.55,18.18,18.18,16.36,18.18,14.55,7.0,8.0,8.0,8.0,8.0,1
2221,5.0,162,147.0,7,1,0,7.0,8.0,9.0,7.0,8.0,18.0,18.0,20.0,18.0,16.0,10.0,5.0,7.0,7.0,8.0,7.0,5.0,5.0,2,16,0.11,26.0,27.0,15.22,15.22,19.57,17.39,13.04,19.57,8.0,7.0,7.0,8.0,6.0,7.0,13.04,19.57,19.57,17.39,17.39,13.04,7.0,8.0,8.0,8.0,8.0,1
2222,5.0,162,148.0,7,1,0,7.0,8.0,9.0,7.0,8.0,15.09,16.98,16.98,18.87,18.87,13.21,6.0,6.0,7.0,7.0,6.0,7.0,6.0,2,16,0.11,27.0,27.0,15.22,15.22,19.57,17.39,13.04,19.57,8.0,7.0,7.0,8.0,6.0,7.0,13.04,19.57,19.57,17.39,17.39,13.04,7.0,8.0,8.0,8.0,8.0,1
2226,5.0,162,152.0,7,1,0,7.0,8.0,9.0,7.0,8.0,14.0,20.0,20.0,14.0,18.0,14.0,6.0,7.0,7.0,5.0,6.0,4.0,4.0,2,16,0.65,27.0,27.0,15.22,15.22,19.57,17.39,13.04,19.57,8.0,7.0,7.0,8.0,6.0,7.0,13.04,19.57,19.57,17.39,17.39,13.04,7.0,8.0,8.0,8.0,8.0,1
2227,5.0,162,153.0,7,1,0,7.0,8.0,9.0,7.0,8.0,9.76,19.51,19.51,14.63,19.51,17.07,5.0,7.0,6.0,3.0,7.0,3.0,4.0,2,16,0.3,28.0,27.0,15.22,15.22,19.57,17.39,13.04,19.57,8.0,7.0,7.0,8.0,6.0,7.0,13.04,19.57,19.57,17.39,17.39,13.04,7.0,8.0,8.0,8.0,8.0,1
2231,5.0,162,157.0,7,1,0,7.0,8.0,9.0,7.0,8.0,14.29,16.33,16.33,18.37,18.37,16.33,5.0,5.0,6.0,6.0,7.0,3.0,5.0,2,16,0.18,28.0,27.0,15.22,15.22,19.57,17.39,13.04,19.57,8.0,7.0,7.0,8.0,6.0,7.0,13.04,19.57,19.57,17.39,17.39,13.04,7.0,8.0,8.0,8.0,8.0,1
2232,6.0,163,142.0,7,1,0,7.0,8.0,9.0,8.0,7.0,14.29,14.29,21.43,21.43,19.05,9.52,7.0,7.0,7.0,5.0,6.0,5.0,6.0,2,16,-0.43,24.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
2233,6.0,163,143.0,7,1,0,7.0,8.0,9.0,8.0,7.0,8.33,20.83,20.83,14.58,16.67,18.75,5.0,8.0,7.0,6.0,6.0,4.0,5.0,2,16,0.61,33.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
2234,6.0,163,144.0,7,1,0,7.0,8.0,9.0,8.0,7.0,16.0,16.0,16.0,18.0,18.0,16.0,8.0,8.0,8.0,6.0,6.0,5.0,6.0,2,16,0.14,23.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
2235,6.0,163,145.0,7,1,0,7.0,8.0,9.0,8.0,7.0,11.36,18.18,22.73,18.18,11.36,18.18,6.0,7.0,6.0,8.0,5.0,3.0,5.0,2,16,0.39,24.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
2236,6.0,163,146.0,7,1,0,7.0,8.0,9.0,8.0,7.0,18.18,18.18,18.18,18.18,13.64,13.64,5.0,8.0,7.0,6.0,7.0,7.0,6.0,2,16,0.64,36.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
2239,6.0,163,149.0,7,1,0,7.0,8.0,9.0,8.0,7.0,8.51,19.15,19.15,19.15,19.15,14.89,8.0,8.0,8.0,7.0,7.0,6.0,8.0,2,16,0.47,28.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
2240,6.0,163,150.0,7,1,0,7.0,8.0,9.0,8.0,7.0,12.0,20.0,20.0,20.0,14.0,14.0,9.0,9.0,9.0,8.0,8.0,5.0,8.0,2,16,0.35,31.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
2241,6.0,163,151.0,7,1,0,7.0,8.0,9.0,8.0,7.0,14.55,16.36,18.18,18.18,16.36,16.36,8.0,9.0,8.0,7.0,6.0,5.0,8.0,2,16,0.65,28.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
2244,6.0,163,154.0,7,1,1,7.0,8.0,9.0,8.0,7.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,10.0,8.0,8.0,7.0,5.0,7.0,2,16,0.39,27.0,26.0,12.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,14.29,14.29,14.29,23.81,14.29,19.05,7.0,8.0,8.0,8.0,8.0,1
